,X1,pros_page1,pros_page_rating_value
7048,793,"comradery, work/life balance, opportunities to work with tools that are cutting edge",2
7049,793,"The individuals (whether management, equal, or subordinate) working at Thomson Reuters are some of the loveliest people you will meet in your career.",4
7050,793,Its a laid back working environment,2
7051,794,"Good place to work, good team fit.",4
7052,794,"Friendly and laidback atmosphere 
Technically sound team",5
7053,794,"Stable place with a comprehensive benefits package and a good work/life balance. A nice opportunity to learn about many different business units, but you have to take the initiative yourself.",4
7054,794,"- Great work/life balance with decent benefits
- Able to work with lots of friendly people
- Large company which would be good for someone that is looking to try many different type of jobs and roles",5
7055,794,"The management is transparent.
Big company stable work.
Good balance between work and life.",4
7056,794,"The pay is okay. The benefits are pretty decent. Casual work environment. The company can be flexible, depending on your department and your manager.",5
7057,794,"* Numero Uno on the market that they're serving
* Focussed on technology",4
7058,794,learned quite a bit about tax as i have done tax research and dealt with various taxation issues.,2
7059,794,"-Very flexible work/life
-Opportunities to move within division, especially in the main offices where there are a lot of departments and product lines
-If your manager has your back and a tie into the Snr. Mgmt, you will find tremendous support for yo",4
7060,794,"Great People
Mobility and Opportunities",2
7061,795,"the working culture is simple , the core hours is from 10:00 - 16:00.
Flexible working is common",4
7062,795,"Global reach - opportunity to work at large financial centers globally
Diverse set of opportunities - firm owns dozens of subsidiaries",5
7063,795,"Great opportunity to be involved in the brokerage industry from a Midwest location. Exposure to top brokerage firms. Thomson Reuters Corporation is an exciting, diverse, international company with many opportunities that has a bright future.",4
